ID,pracword,valence,word,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,response.keys,response.corr,response.rt,date,frameRate,expName,session,participant
302,,positive,outgoing,,,,,0,8,8,17,,,,,down,0,1.058815002,2016_Oct_03_1115,59.99010249,heterogeneity160929b,1,214
302,,positive,tender,,,,,0,9,9,6,,,,,up,0,1.00987792,2016_Oct_03_1115,59.99010249,heterogeneity160929b,1,214
302,,negative,insecure,,,,,0,10,10,22,,,,,up,0,0.742558002,2016_Oct_03_1115,59.99010249,heterogeneity160929b,1,214
302,,negative,irritable,,,,,0,11,11,27,,,,,up,0,1.342019081,2016_Oct_03_1115,59.99010249,heterogeneity160929b,1,214
302,,positive,thrifty,,,,,0,12,12,2,,,,,down,0,1.142764807,2016_Oct_03_1115,59.99010249,heterogeneity160929b,1,214
302,,positive,artistic,,,,,0,13,13,9,,,,,up,0,0.709079027,2016_Oct_03_1115,59.99010249,heterogeneity160929b,1,214
302,,negative,cynical,,,,,0,14,14,37,,,,,up,0,1.1758039,2016_Oct_03_1115,59.99010249,heterogeneity160929b,1,214
302,,positive,wise,,,,,0,15,15,19,,,,,up,0,1.710877895,2016_Oct_03_1115,59.99010249,heterogeneity160929b,1,214
302,,negative,inhibited,,,,,0,16,16,25,,,,,up,0,1.941978931,2016_Oct_03_1115,59.99010249,heterogeneity160929b,1,214
302,,positive,orderly,,,,,0,17,17,14,,,,,down,0,1.126178026,2016_Oct_03_1115,59.99010249,heterogeneity160929b,1,214
302,,positive,confident,,,,,0,18,18,7,,,,,down,0,1.075503111,2016_Oct_03_1115,59.99010249,heterogeneity160929b,1,214
302,,negative,childish,,,,,0,19,19,29,,,,,down,0,1.10916996,2016_Oct_03_1115,59.99010249,heterogeneity160929b,1,214
302,,positive,trusting,,,,,0,20,20,8,,,,,up,0,0.792037964,2016_Oct_03_1115,59.99010249,heterogeneity160929b,1,214
302,,positive,brilliant,,,,,0,21,21,12,,,,,up,0,0.892144918,2016_Oct_03_1115,59.99010249,heterogeneity160929b,1,214
302,,negative,withdrawn,,,,,0,22,22,38,,,,,up,0,1.425414085,2016_Oct_03_1115,59.99010249,heterogeneity160929b,1,214
302,,negative,worrying,,,,,0,23,23,32,,,,,up,0,1.025969982,2016_Oct_03_1115,59.99010249,heterogeneity160929b,1,214
302,,negative,messy,,,,,0,24,24,36,,,,,up,0,1.110090971,2016_Oct_03_1115,59.99010249,heterogeneity160929b,1,214
302,,negative,stubborn,,,,,0,25,25,39,,,,,up,0,0.975685835,2016_Oct_03_1115,59.99010249,heterogeneity160929b,1,214
302,,positive,courageous,,,,,0,26,26,15,,,,,up,0,1.5729599,2016_Oct_03_1115,59.99010249,heterogeneity160929b,1,214
302,,negative,anxious,,,,,0,27,27,35,,,,,up,0,1.092806101,2016_Oct_03_1115,59.99010249,heterogeneity160929b,1,214
302,,negative,tense,,,,,0,28,28,26,,,,,up,0,0.860164165,2016_Oct_03_1115,59.99010249,heterogeneity160929b,1,214
302,,positive,enthusiastic,,,,,0,29,29,16,,,,,None,0,,2016_Oct_03_1115,59.99010249,heterogeneity160929b,1,214
302,,positive,disciplined,,,,,0,30,30,1,,,,,up,0,1.224900961,2016_Oct_03_1115,59.99010249,heterogeneity160929b,1,214
302,,negative,moody,,,,,0,31,31,30,,,,,up,0,1.309990883,2016_Oct_03_1115,59.99010249,heterogeneity160929b,1,214
302,,negative,clumsy,,,,,0,32,32,23,,,,,down,0,1.009262085,2016_Oct_03_1115,59.99010249,heterogeneity160929b,1,214
302,,positive,talented,,,,,0,33,33,0,,,,,up,0,0.792583942,2016_Oct_03_1115,59.99010249,heterogeneity160929b,1,214
302,,negative,impulsive,,,,,0,34,34,21,,,,,down,0,1.375552177,2016_Oct_03_1115,59.99010249,heterogeneity160929b,1,214
302,,positive,idealistic,,,,,0,35,35,3,,,,,up,0,0.875169992,2016_Oct_03_1115,59.99010249,heterogeneity160929b,1,214
302,,positive,ambitious,,,,,0,36,36,10,,,,,up,0,0.792320013,2016_Oct_03_1115,59.99010249,heterogeneity160929b,1,214
302,,negative,gullible,,,,,0,37,37,34,,,,,down,0,2.009085178,2016_Oct_03_1115,59.99010249,heterogeneity160929b,1,214
302,,negative,fearful,,,,,0,38,38,24,,,,,up,0,1.042845011,2016_Oct_03_1115,59.99010249,heterogeneity160929b,1,214
302,,positive,inventive,,,,,0,39,39,18,,,,,up,0,1.075208902,2016_Oct_03_1115,59.99010249,heterogeneity160929b,1,214
303,,negative,cynical,,,,,0,0,0,37,,,,,down,0,1.076572895,2016_Oct_03_1138,60.01353569,heterogeneity160929b,1,215
303,,negative,fearful,,,,,0,1,1,24,,,,,down,0,1.492938995,2016_Oct_03_1138,60.01353569,heterogeneity160929b,1,215
303,,negative,boring,,,,,0,2,2,20,,,,,down,0,0.792973042,2016_Oct_03_1138,60.01353569,heterogeneity160929b,1,215
303,,negative,messy,,,,,0,3,3,36,,,,,up,0,1.360101938,2016_Oct_03_1138,60.01353569,heterogeneity160929b,1,215
303,,positive,neat,,,,,0,4,4,5,,,,,up,0,0.7608881,2016_Oct_03_1138,60.01353569,heterogeneity160929b,1,215
303,,negative,worrying,,,,,0,5,5,32,,,,,None,0,,2016_Oct_03_1138,60.01353569,heterogeneity160929b,1,215
303,,positive,thrifty,,,,,0,6,6,2,,,,,up,0,1.109583139,2016_Oct_03_1138,60.01353569,heterogeneity160929b,1,215
303,,negative,anxious,,,,,0,7,7,35,,,,,down,0,1.409343004,2016_Oct_03_1138,60.01353569,heterogeneity160929b,1,215
303,,positive,ambitious,,,,,0,8,8,10,,,,,up,0,1.008418083,2016_Oct_03_1138,60.01353569,heterogeneity160929b,1,215
303,,positive,wise,,,,,0,9,9,19,,,,,up,0,0.594347954,2016_Oct_03_1138,60.01353569,heterogeneity160929b,1,215
303,,negative,clumsy,,,,,0,10,10,23,,,,,down,0,0.743074894,2016_Oct_03_1138,60.01353569,heterogeneity160929b,1,215
303,,positive,outgoing,,,,,0,11,11,17,,,,,up,0,0.725860119,2016_Oct_03_1138,60.01353569,heterogeneity160929b,1,215
303,,positive,artistic,,,,,0,12,12,9,,,,,up,0,0.875780106,2016_Oct_03_1138,60.01353569,heterogeneity160929b,1,215
303,,positive,trusting,,,,,0,13,13,8,,,,,down,0,1.092450142,2016_Oct_03_1138,60.01353569,heterogeneity160929b,1,215
303,,positive,courageous,,,,,0,14,14,15,,,,,up,0,0.807809114,2016_Oct_03_1138,60.01353569,heterogeneity160929b,1,215
303,,positive,enthusiastic,,,,,0,15,15,16,,,,,up,0,0.757468939,2016_Oct_03_1138,60.01353569,heterogeneity160929b,1,215
303,,negative,tense,,,,,0,16,16,26,,,,,up,0,1.626744986,2016_Oct_03_1138,60.01353569,heterogeneity160929b,1,215
303,,negative,gullible,,,,,0,17,17,34,,,,,down,0,0.875897884,2016_Oct_03_1138,60.01353569,heterogeneity160929b,1,215
303,,negative,irritable,,,,,0,18,18,27,,,,,down,0,0.992475986,2016_Oct_03_1138,60.01353569,heterogeneity160929b,1,215
303,,negative,antisocial,,,,,0,19,19,33,,,,,down,0,1.091761112,2016_Oct_03_1138,60.01353569,heterogeneity160929b,1,215
303,,negative,timid,,,,,0,20,20,28,,,,,down,0,0.859837055,2016_Oct_03_1138,60.01353569,heterogeneity160929b,1,215
303,,positive,inventive,,,,,0,21,21,18,,,,,up,0,0.75891304,2016_Oct_03_1138,60.01353569,heterogeneity160929b,1,215
303,,positive,disciplined,,,,,0,22,22,1,,,,,up,0,0.724956989,2016_Oct_03_1138,60.01353569,heterogeneity160929b,1,215
303,,negative,inhibited,,,,,0,23,23,25,,,,,down,0,1.225465059,2016_Oct_03_1138,60.01353569,heterogeneity160929b,1,215
303,,positive,confident,,,,,0,24,24,7,,,,,up,0,0.758905888,2016_Oct_03_1138,60.01353569,heterogeneity160929b,1,215
303,,positive,persistent,,,,,0,25,25,13,,,,,up,0,0.758583069,2016_Oct_03_1138,60.01353569,heterogeneity160929b,1,215
303,,negative,withdrawn,,,,,0,26,26,38,,,,,down,0,0.690174103,2016_Oct_03_1138,60.01353569,heterogeneity160929b,1,215
303,,positive,talented,,,,,0,27,27,0,,,,,up,0,1.12609601,2016_Oct_03_1138,60.01353569,heterogeneity160929b,1,215
303,,negative,forgetful,,,,,0,28,28,31,,,,,down,0,1.392122984,2016_Oct_03_1138,60.01353569,heterogeneity160929b,1,215
303,,negative,moody,,,,,0,29,29,30,,,,,down,0,0.843536854,2016_Oct_03_1138,60.01353569,heterogeneity160929b,1,215
303,,positive,orderly,,,,,0,30,30,14,,,,,up,0,1.192326069,2016_Oct_03_1138,60.01353569,heterogeneity160929b,1,215
303,,negative,stubborn,,,,,0,31,31,39,,,,,down,0,1.392424107,2016_Oct_03_1138,60.01353569,heterogeneity160929b,1,215
303,,positive,brilliant,,,,,0,32,32,12,,,,,up,0,0.825211048,2016_Oct_03_1138,60.01353569,heterogeneity160929b,1,215
303,,positive,proud,,,,,0,33,33,11,,,,,up,0,0.793403149,2016_Oct_03_1138,60.01353569,heterogeneity160929b,1,215
303,,positive,tidy,,,,,0,34,34,4,,,,,up,0,0.977759123,2016_Oct_03_1138,60.01353569,heterogeneity160929b,1,215
303,,positive,idealistic,,,,,0,35,35,3,,,,,up,0,1.275164127,2016_Oct_03_1138,60.01353569,heterogeneity160929b,1,215
303,,negative,impulsive,,,,,0,36,36,21,,,,,down,0,1.275472879,2016_Oct_03_1138,60.01353569,heterogeneity160929b,1,215
303,,negative,childish,,,,,0,37,37,29,,,,,down,0,1.192492962,2016_Oct_03_1138,60.01353569,heterogeneity160929b,1,215
303,,positive,tender,,,,,0,38,38,6,,,,,down,0,1.143079996,2016_Oct_03_1138,60.01353569,heterogeneity160929b,1,215
303,,negative,insecure,,,,,0,39,39,22,,,,,down,0,0.708907843,2016_Oct_03_1138,60.01353569,heterogeneity160929b,1,215
304,,negative,worrying,,,,,0,0,0,32,,,,,up,0,0.926167965,2016_Oct_03_1158,60.00417738,heterogeneity160929b,1,216
304,,positive,brilliant,,,,,0,1,1,12,,,,,up,0,0.642183065,2016_Oct_03_1158,60.00417738,heterogeneity160929b,1,216
304,,positive,confident,,,,,0,2,2,7,,,,,up,0,0.591973066,2016_Oct_03_1158,60.00417738,heterogeneity160929b,1,216
304,,positive,outgoing,,,,,0,3,3,17,,,,,up,0,0.592640877,2016_Oct_03_1158,60.00417738,heterogeneity160929b,1,216
304,,positive,neat,,,,,0,4,4,5,,,,,up,0,0.511008978,2016_Oct_03_1158,60.00417738,heterogeneity160929b,1,216
304,,negative,insecure,,,,,0,5,5,22,,,,,down,0,1.09242487,2016_Oct_03_1158,60.00417738,heterogeneity160929b,1,216
304,,positive,wise,,,,,0,6,6,19,,,,,up,0,0.710835934,2016_Oct_03_1158,60.00417738,heterogeneity160929b,1,216
304,,negative,fearful,,,,,0,7,7,24,,,,,down,0,0.792317867,2016_Oct_03_1158,60.00417738,heterogeneity160929b,1,216
304,,positive,proud,,,,,0,8,8,11,,,,,up,0,0.560127974,2016_Oct_03_1158,60.00417738,heterogeneity160929b,1,216
304,,negative,moody,,,,,0,9,9,30,,,,,down,0,0.827008963,2016_Oct_03_1158,60.00417738,heterogeneity160929b,1,216
304,,positive,persistent,,,,,0,10,10,13,,,,,up,0,0.691506147,2016_Oct_03_1158,60.00417738,heterogeneity160929b,1,216
304,,negative,messy,,,,,0,11,11,36,,,,,down,0,0.660226107,2016_Oct_03_1158,60.00417738,heterogeneity160929b,1,216
304,,positive,enthusiastic,,,,,0,12,12,16,,,,,up,0,0.757594109,2016_Oct_03_1158,60.00417738,heterogeneity160929b,1,216
304,,negative,forgetful,,,,,0,13,13,31,,,,,down,0,0.708871841,2016_Oct_03_1158,60.00417738,heterogeneity160929b,1,216
304,,negative,irritable,,,,,0,14,14,27,,,,,down,0,0.70855093,2016_Oct_03_1158,60.00417738,heterogeneity160929b,1,216
304,,negative,gullible,,,,,0,15,15,34,,,,,up,0,0.825896978,2016_Oct_03_1158,60.00417738,heterogeneity160929b,1,216
304,,negative,tense,,,,,0,16,16,26,,,,,up,0,0.610330105,2016_Oct_03_1158,60.00417738,heterogeneity160929b,1,216
304,,negative,childish,,,,,0,17,17,29,,,,,down,0,0.809455872,2016_Oct_03_1158,60.00417738,heterogeneity160929b,1,216
304,,positive,artistic,,,,,0,18,18,9,,,,,up,0,0.542662859,2016_Oct_03_1158,60.00417738,heterogeneity160929b,1,216
304,,positive,talented,,,,,0,19,19,0,,,,,up,0,0.525878191,2016_Oct_03_1158,60.00417738,heterogeneity160929b,1,216
304,,negative,cynical,,,,,0,20,20,37,,,,,down,0,0.692718029,2016_Oct_03_1158,60.00417738,heterogeneity160929b,1,216
304,,positive,disciplined,,,,,0,21,21,1,,,,,down,0,0.674989939,2016_Oct_03_1158,60.00417738,heterogeneity160929b,1,216
304,,negative,impulsive,,,,,0,22,22,21,,,,,down,0,0.742305994,2016_Oct_03_1158,60.00417738,heterogeneity160929b,1,216
304,,negative,anxious,,,,,0,23,23,35,,,,,down,0,0.826192141,2016_Oct_03_1158,60.00417738,heterogeneity160929b,1,216
304,,negative,clumsy,,,,,0,24,24,23,,,,,down,0,0.676637888,2016_Oct_03_1158,60.00417738,heterogeneity160929b,1,216
304,,positive,idealistic,,,,,0,25,25,3,,,,,up,0,0.741913795,2016_Oct_03_1158,60.00417738,heterogeneity160929b,1,216
304,,positive,courageous,,,,,0,26,26,15,,,,,up,0,0.639929056,2016_Oct_03_1158,60.00417738,heterogeneity160929b,1,216
304,,negative,timid,,,,,0,27,27,28,,,,,down,0,0.710259914,2016_Oct_03_1158,60.00417738,heterogeneity160929b,1,216
304,,positive,trusting,,,,,0,28,28,8,,,,,up,0,0.575949907,2016_Oct_03_1158,60.00417738,heterogeneity160929b,1,216
304,,negative,antisocial,,,,,0,29,29,33,,,,,down,0,0.675153017,2016_Oct_03_1158,60.00417738,heterogeneity160929b,1,216
304,,positive,tidy,,,,,0,30,30,4,,,,,up,0,0.643913031,2016_Oct_03_1158,60.00417738,heterogeneity160929b,1,216
304,,negative,inhibited,,,,,0,31,31,25,,,,,down,0,0.708977938,2016_Oct_03_1158,60.00417738,heterogeneity160929b,1,216
304,,positive,ambitious,,,,,0,32,32,10,,,,,up,0,0.758965015,2016_Oct_03_1158,60.00417738,heterogeneity160929b,1,216
304,,negative,withdrawn,,,,,0,33,33,38,,,,,down,0,0.808465958,2016_Oct_03_1158,60.00417738,heterogeneity160929b,1,216
304,,negative,stubborn,,,,,0,34,34,39,,,,,up,0,1.225973129,2016_Oct_03_1158,60.00417738,heterogeneity160929b,1,216
304,,positive,thrifty,,,,,0,35,35,2,,,,,down,0,0.892827988,2016_Oct_03_1158,60.00417738,heterogeneity160929b,1,216
304,,positive,inventive,,,,,0,36,36,18,,,,,down,0,0.709017038,2016_Oct_03_1158,60.00417738,heterogeneity160929b,1,216
304,,positive,tender,,,,,0,37,37,6,,,,,up,0,0.809925079,2016_Oct_03_1158,60.00417738,heterogeneity160929b,1,216
304,,negative,boring,,,,,0,38,38,20,,,,,down,0,0.643128872,2016_Oct_03_1158,60.00417738,heterogeneity160929b,1,216
304,,positive,orderly,,,,,0,39,39,14,,,,,up,0,0.725775003,2016_Oct_03_1158,60.00417738,heterogeneity160929b,1,216
305,,negative,tense,,,,,0,0,0,26,,,,,down,0,0.810469866,2016_Oct_03_1228,60.02762158,heterogeneity160929b,1,217
305,,negative,irritable,,,,,0,1,1,27,,,,,down,0,0.658998966,2016_Oct_03_1228,60.02762158,heterogeneity160929b,1,217
305,,positive,trusting,,,,,0,2,2,8,,,,,up,0,0.642469883,2016_Oct_03_1228,60.02762158,heterogeneity160929b,1,217
305,,positive,inventive,,,,,0,3,3,18,,,,,up,0,0.775605917,2016_Oct_03_1228,60.02762158,heterogeneity160929b,1,217
305,,positive,courageous,,,,,0,4,4,15,,,,,up,0,0.625130892,2016_Oct_03_1228,60.02762158,heterogeneity160929b,1,217
305,,negative,boring,,,,,0,5,5,20,,,,,down,0,0.609841108,2016_Oct_03_1228,60.02762158,heterogeneity160929b,1,217
305,,negative,childish,,,,,0,6,6,29,,,,,down,0,0.859315157,2016_Oct_03_1228,60.02762158,heterogeneity160929b,1,217
305,,negative,inhibited,,,,,0,7,7,25,,,,,down,0,0.858954906,2016_Oct_03_1228,60.02762158,heterogeneity160929b,1,217
305,,positive,disciplined,,,,,0,8,8,1,,,,,up,0,0.607793093,2016_Oct_03_1228,60.02762158,heterogeneity160929b,1,217
305,,positive,ambitious,,,,,0,9,9,10,,,,,up,0,0.625545025,2016_Oct_03_1228,60.02762158,heterogeneity160929b,1,217
305,,positive,orderly,,,,,0,10,10,14,,,,,up,0,0.642712831,2016_Oct_03_1228,60.02762158,heterogeneity160929b,1,217
305,,positive,enthusiastic,,,,,0,11,11,16,,,,,up,0,0.52448988,2016_Oct_03_1228,60.02762158,heterogeneity160929b,1,217
305,,positive,tender,,,,,0,12,12,6,,,,,down,0,0.693358183,2016_Oct_03_1228,60.02762158,heterogeneity160929b,1,217
305,,negative,moody,,,,,0,13,13,30,,,,,up,0,0.643592834,2016_Oct_03_1228,60.02762158,heterogeneity160929b,1,217
305,,positive,neat,,,,,0,14,14,5,,,,,up,0,0.577285051,2016_Oct_03_1228,60.02762158,heterogeneity160929b,1,217
305,,negative,insecure,,,,,0,15,15,22,,,,,down,0,0.542528868,2016_Oct_03_1228,60.02762158,heterogeneity160929b,1,217
305,,negative,messy,,,,,0,16,16,36,,,,,down,0,0.61033082,2016_Oct_03_1228,60.02762158,heterogeneity160929b,1,217
305,,negative,worrying,,,,,0,17,17,32,,,,,down,0,0.842612982,2016_Oct_03_1228,60.02762158,heterogeneity160929b,1,217
305,,negative,anxious,,,,,0,18,18,35,,,,,down,0,0.676262856,2016_Oct_03_1228,60.02762158,heterogeneity160929b,1,217
305,,negative,withdrawn,,,,,0,19,19,38,,,,,down,0,0.6255548,2016_Oct_03_1228,60.02762158,heterogeneity160929b,1,217
305,,negative,clumsy,,,,,0,20,20,23,,,,,down,0,0.509428978,2016_Oct_03_1228,60.02762158,heterogeneity160929b,1,217
305,,negative,forgetful,,,,,0,21,21,31,,,,,up,0,0.659074068,2016_Oct_03_1228,60.02762158,heterogeneity160929b,1,217
305,,positive,outgoing,,,,,0,22,22,17,,,,,up,0,0.509203196,2016_Oct_03_1228,60.02762158,heterogeneity160929b,1,217
305,,positive,thrifty,,,,,0,23,23,2,,,,,down,0,0.592948198,2016_Oct_03_1228,60.02762158,heterogeneity160929b,1,217
305,,negative,cynical,,,,,0,24,24,37,,,,,down,0,0.709673882,2016_Oct_03_1228,60.02762158,heterogeneity160929b,1,217
305,,positive,talented,,,,,0,25,25,0,,,,,up,0,0.492809057,2016_Oct_03_1228,60.02762158,heterogeneity160929b,1,217
305,,positive,brilliant,,,,,0,26,26,12,,,,,down,0,0.723426104,2016_Oct_03_1228,60.02762158,heterogeneity160929b,1,217
305,,negative,impulsive,,,,,0,27,27,21,,,,,up,0,0.592279911,2016_Oct_03_1228,60.02762158,heterogeneity160929b,1,217
305,,negative,fearful,,,,,0,28,28,24,,,,,down,0,0.52620697,2016_Oct_03_1228,60.02762158,heterogeneity160929b,1,217
305,,negative,stubborn,,,,,0,29,29,39,,,,,up,0,0.709229946,2016_Oct_03_1228,60.02762158,heterogeneity160929b,1,217
305,,negative,antisocial,,,,,0,30,30,33,,,,,down,0,0.625316858,2016_Oct_03_1228,60.02762158,heterogeneity160929b,1,217
305,,positive,idealistic,,,,,0,31,31,3,,,,,up,0,0.60859108,2016_Oct_03_1228,60.02762158,heterogeneity160929b,1,217
305,,positive,artistic,,,,,0,32,32,9,,,,,down,0,0.675523996,2016_Oct_03_1228,60.02762158,heterogeneity160929b,1,217
305,,positive,confident,,,,,0,33,33,7,,,,,up,0,0.475741148,2016_Oct_03_1228,60.02762158,heterogeneity160929b,1,217
305,,positive,wise,,,,,0,34,34,19,,,,,up,0,0.577737093,2016_Oct_03_1228,60.02762158,heterogeneity160929b,1,217
305,,positive,tidy,,,,,0,35,35,4,,,,,down,0,0.594467878,2016_Oct_03_1228,60.02762158,heterogeneity160929b,1,217
305,,negative,timid,,,,,0,36,36,28,,,,,down,0,0.776827097,2016_Oct_03_1228,60.02762158,heterogeneity160929b,1,217
305,,positive,proud,,,,,0,37,37,11,,,,,up,0,0.526437044,2016_Oct_03_1228,60.02762158,heterogeneity160929b,1,217
305,,positive,persistent,,,,,0,38,38,13,,,,,up,0,0.758597136,2016_Oct_03_1228,60.02762158,heterogeneity160929b,1,217
305,,negative,gullible,,,,,0,39,39,34,,,,,down,0,0.658934832,2016_Oct_03_1228,60.02762158,heterogeneity160929b,1,217
306,,positive,courageous,,,,,0,0,0,15,,,,,up,0,0.925102949,2016_Oct_03_1240,59.99593762,heterogeneity160929b,1,218
306,,negative,childish,,,,,0,1,1,29,,,,,down,0,0.925594091,2016_Oct_03_1240,59.99593762,heterogeneity160929b,1,218
306,,positive,thrifty,,,,,0,2,2,2,,,,,up,0,1.126148939,2016_Oct_03_1240,59.99593762,heterogeneity160929b,1,218
306,,negative,boring,,,,,0,3,3,20,,,,,down,0,0.760039091,2016_Oct_03_1240,59.99593762,heterogeneity160929b,1,218
306,,positive,orderly,,,,,0,4,4,14,,,,,up,0,1.026129007,2016_Oct_03_1240,59.99593762,heterogeneity160929b,1,218
306,,negative,clumsy,,,,,0,5,5,23,,,,,down,0,0.84313798,2016_Oct_03_1240,59.99593762,heterogeneity160929b,1,218
306,,positive,idealistic,,,,,0,6,6,3,,,,,up,0,0.858340979,2016_Oct_03_1240,59.99593762,heterogeneity160929b,1,218
306,,positive,tender,,,,,0,7,7,6,,,,,up,0,1.392830133,2016_Oct_03_1240,59.99593762,heterogeneity160929b,1,218
306,,negative,moody,,,,,0,8,8,30,,,,,down,0,0.86036706,2016_Oct_03_1240,59.99593762,heterogeneity160929b,1,218
306,,negative,forgetful,,,,,0,9,9,31,,,,,down,0,0.892071962,2016_Oct_03_1240,59.99593762,heterogeneity160929b,1,218
306,,negative,cynical,,,,,0,10,10,37,,,,,down,0,0.842098951,2016_Oct_03_1240,59.99593762,heterogeneity160929b,1,218
306,,negative,withdrawn,,,,,0,11,11,38,,,,,down,0,1.05903697,2016_Oct_03_1240,59.99593762,heterogeneity160929b,1,218
306,,positive,trusting,,,,,0,12,12,8,,,,,up,0,0.776058912,2016_Oct_03_1240,59.99593762,heterogeneity160929b,1,218
306,,negative,stubborn,,,,,0,13,13,39,,,,,up,0,1.358732939,2016_Oct_03_1240,59.99593762,heterogeneity160929b,1,218
306,,positive,confident,,,,,0,14,14,7,,,,,up,0,0.875502825,2016_Oct_03_1240,59.99593762,heterogeneity160929b,1,218
306,,positive,brilliant,,,,,0,15,15,12,,,,,up,0,1.425448895,2016_Oct_03_1240,59.99593762,heterogeneity160929b,1,218
306,,negative,insecure,,,,,0,16,16,22,,,,,down,0,0.826041937,2016_Oct_03_1240,59.99593762,heterogeneity160929b,1,218
306,,negative,timid,,,,,0,17,17,28,,,,,down,0,0.793518066,2016_Oct_03_1240,59.99593762,heterogeneity160929b,1,218
306,,positive,outgoing,,,,,0,18,18,17,,,,,up,0,0.859223127,2016_Oct_03_1240,59.99593762,heterogeneity160929b,1,218
306,,negative,antisocial,,,,,0,19,19,33,,,,,down,0,0.758180857,2016_Oct_03_1240,59.99593762,heterogeneity160929b,1,218
306,,positive,disciplined,,,,,0,20,20,1,,,,,up,0,0.791656017,2016_Oct_03_1240,59.99593762,heterogeneity160929b,1,218
306,,negative,inhibited,,,,,0,21,21,25,,,,,down,0,1.025365114,2016_Oct_03_1240,59.99593762,heterogeneity160929b,1,218
306,,negative,worrying,,,,,0,22,22,32,,,,,down,0,0.859361887,2016_Oct_03_1240,59.99593762,heterogeneity160929b,1,218
306,,positive,proud,,,,,0,23,23,11,,,,,up,0,0.860286951,2016_Oct_03_1240,59.99593762,heterogeneity160929b,1,218
306,,positive,inventive,,,,,0,24,24,18,,,,,up,0,0.975487947,2016_Oct_03_1240,59.99593762,heterogeneity160929b,1,218
306,,negative,anxious,,,,,0,25,25,35,,,,,down,0,1.007307053,2016_Oct_03_1240,59.99593762,heterogeneity160929b,1,218
306,,positive,neat,,,,,0,26,26,5,,,,,up,0,0.911255836,2016_Oct_03_1240,59.99593762,heterogeneity160929b,1,218
306,,negative,fearful,,,,,0,27,27,24,,,,,down,0,0.84285903,2016_Oct_03_1240,59.99593762,heterogeneity160929b,1,218
306,,negative,impulsive,,,,,0,28,28,21,,,,,down,0,1.092355013,2016_Oct_03_1240,59.99593762,heterogeneity160929b,1,218
306,,positive,artistic,,,,,0,29,29,9,,,,,up,0,0.892500877,2016_Oct_03_1240,59.99593762,heterogeneity160929b,1,218
306,,negative,gullible,,,,,0,30,30,34,,,,,down,0,0.975978136,2016_Oct_03_1240,59.99593762,heterogeneity160929b,1,218
306,,positive,ambitious,,,,,0,31,31,10,,,,,up,0,0.858906031,2016_Oct_03_1240,59.99593762,heterogeneity160929b,1,218
306,,positive,enthusiastic,,,,,0,32,32,16,,,,,up,0,0.740658045,2016_Oct_03_1240,59.99593762,heterogeneity160929b,1,218
306,,positive,persistent,,,,,0,33,33,13,,,,,up,0,0.775451899,2016_Oct_03_1240,59.99593762,heterogeneity160929b,1,218
306,,positive,talented,,,,,0,34,34,0,,,,,up,0,0.792526007,2016_Oct_03_1240,59.99593762,heterogeneity160929b,1,218
306,,negative,tense,,,,,0,35,35,26,,,,,down,0,0.710165024,2016_Oct_03_1240,59.99593762,heterogeneity160929b,1,218
306,,negative,messy,,,,,0,36,36,36,,,,,down,0,0.826947212,2016_Oct_03_1240,59.99593762,heterogeneity160929b,1,218
306,,positive,tidy,,,,,0,37,37,4,,,,,up,0,0.74454999,2016_Oct_03_1240,59.99593762,heterogeneity160929b,1,218
306,,positive,wise,,,,,0,38,38,19,,,,,up,0,1.026695013,2016_Oct_03_1240,59.99593762,heterogeneity160929b,1,218
306,,negative,irritable,,,,,0,39,39,27,,,,,down,0,0.85869503,2016_Oct_03_1240,59.99593762,heterogeneity160929b,1,218
219,,negative,antisocial,,,,,0,0,0,33,,,,,down,0,1.308437824,2016_Oct_04_1617,60.03303438,heterogeneity160929b,1,219
219,,negative,clumsy,,,,,0,1,1,23,,,,,up,0,0.926563025,2016_Oct_04_1617,60.03303438,heterogeneity160929b,1,219
219,,negative,worrying,,,,,0,2,2,32,,,,,up,0,1.108721018,2016_Oct_04_1617,60.03303438,heterogeneity160929b,1,219
219,,negative,inhibited,,,,,0,3,3,25,,,,,down,0,1.292112112,2016_Oct_04_1617,60.03303438,heterogeneity160929b,1,219
219,,positive,brilliant,,,,,0,4,4,12,,,,,up,0,0.942203045,2016_Oct_04_1617,60.03303438,heterogeneity160929b,1,219
219,,positive,idealistic,,,,,0,5,5,3,,,,,down,0,1.108443975,2016_Oct_04_1617,60.03303438,heterogeneity160929b,1,219
219,,positive,artistic,,,,,0,6,6,9,,,,,down,0,0.792494059,2016_Oct_04_1617,60.03303438,heterogeneity160929b,1,219
219,,negative,boring,,,,,0,7,7,20,,,,,down,0,1.093170881,2016_Oct_04_1617,60.03303438,heterogeneity160929b,1,219
219,,negative,messy,,,,,0,8,8,36,,,,,down,0,0.926575899,2016_Oct_04_1617,60.03303438,heterogeneity160929b,1,219
219,,negative,irritable,,,,,0,9,9,27,,,,,up,0,0.924857855,2016_Oct_04_1617,60.03303438,heterogeneity160929b,1,219
219,,positive,orderly,,,,,0,10,10,14,,,,,up,0,0.742896795,2016_Oct_04_1617,60.03303438,heterogeneity160929b,1,219
