id,valence,word,trial_num,trial_index,key,rt,date
111,positive,tidy,22,19,up,1.777534008,2016_Apr_22_1341
111,negative,hesitant,23,28,up,2.60854888,2016_Apr_22_1341
111,positive,frank,24,10,up,0.9768641,2016_Apr_22_1341
111,positive,brilliant,25,2,up,0.92538619,2016_Apr_22_1341
111,positive,daring,26,6,up,1.62637496,2016_Apr_22_1341
111,negative,anxious,27,21,up,2.475918055,2016_Apr_22_1341
111,negative,critical,28,25,up,1.509222984,2016_Apr_22_1341
111,positive,moralistic,29,11,down,1.62280798,2016_Apr_22_1341
111,negative,insecure,30,30,down,1.092431068,2016_Apr_22_1341
111,negative,indecisive,31,29,down,2.125046015,2016_Apr_22_1341
111,negative,withdrawn,32,38,up,1.108819962,2016_Apr_22_1341
111,positive,adventurous,33,0,down,1.941432953,2016_Apr_22_1341
111,positive,quick,34,16,down,1.574505091,2016_Apr_22_1341
111,negative,authoritative,35,22,up,1.423603058,2016_Apr_22_1341
111,negative,conventional,36,24,down,1.024555922,2016_Apr_22_1341
111,negative,timid,37,37,down,1.376799107,2016_Apr_22_1341
111,positive,tender,38,18,down,2.309607029,2016_Apr_22_1341
111,positive,outgoing,39,14,down,3.792253017,2016_Apr_22_1341
112,positive,neat,0,12,up,0.727730036,2016_Apr_22_1404
112,negative,rebellious,1,34,down,0.841270924,2016_Apr_22_1404
112,negative,authoritative,2,22,up,0.790811062,2016_Apr_22_1404
112,negative,shy,3,35,down,0.677757978,2016_Apr_22_1404
112,positive,enthusiastic,4,9,up,0.624341965,2016_Apr_22_1404
112,positive,proud,5,15,up,0.676357031,2016_Apr_22_1404
112,negative,stubborn,6,36,up,0.925878048,2016_Apr_22_1404
112,negative,critical,7,25,up,0.575901985,2016_Apr_22_1404
112,negative,hesitant,8,28,down,0.775875092,2016_Apr_22_1404
112,positive,tender,9,18,down,1.076338053,2016_Apr_22_1404
112,positive,moralistic,10,11,down,1.508699894,2016_Apr_22_1404
112,negative,worrying,11,39,up,2.258653879,2016_Apr_22_1404
112,negative,moody,12,33,down,0.910340071,2016_Apr_22_1404
112,positive,outgoing,13,14,up,0.709212065,2016_Apr_22_1404
112,negative,antisocial,14,20,down,0.75865984,2016_Apr_22_1404
112,positive,artistic,15,1,down,0.725821018,2016_Apr_22_1404
112,positive,confident,16,4,up,0.592052937,2016_Apr_22_1404
112,positive,sophisticated,17,17,up,0.590791225,2016_Apr_22_1404
112,negative,withdrawn,18,38,down,0.65893507,2016_Apr_22_1404
112,negative,insecure,19,30,down,0.642541885,2016_Apr_22_1404
112,negative,messy,20,32,down,0.677035093,2016_Apr_22_1404
112,positive,enterprising,21,8,up,0.591284037,2016_Apr_22_1404
112,negative,lazy,22,31,down,0.691453934,2016_Apr_22_1404
112,positive,candid,23,3,up,0.642599106,2016_Apr_22_1404
112,negative,anxious,24,21,down,1.142883062,2016_Apr_22_1404
112,positive,obedient,25,13,down,3.641546965,2016_Apr_22_1404
112,positive,quick,26,16,up,1.24115181,2016_Apr_22_1404
112,positive,daring,27,6,up,1.059782982,2016_Apr_22_1404
112,negative,emotional,28,27,down,0.858932018,2016_Apr_22_1404
112,negative,clumsy,29,23,down,0.60748601,2016_Apr_22_1404
112,positive,courageous,30,5,up,1.675307989,2016_Apr_22_1404
112,positive,brilliant,31,2,up,1.442071915,2016_Apr_22_1404
112,positive,adventurous,32,0,up,2.358224869,2016_Apr_22_1404
112,negative,cynical,33,26,up,0.792808056,2016_Apr_22_1404
112,negative,indecisive,34,29,down,1.091931105,2016_Apr_22_1404
112,positive,frank,35,10,up,0.742614985,2016_Apr_22_1404
112,negative,timid,36,37,down,0.793144941,2016_Apr_22_1404
112,positive,decisive,37,7,up,0.792555094,2016_Apr_22_1404
112,positive,tidy,38,19,up,0.894510031,2016_Apr_22_1404
112,negative,conventional,39,24,up,0.641458988,2016_Apr_22_1404
113,negative,indecisive,0,29,up,1.374697924,2016_Apr_22_1611
113,negative,clumsy,1,23,up,0.959822178,2016_Apr_22_1611
113,positive,sophisticated,2,17,up,2.173768997,2016_Apr_22_1611
113,negative,conventional,3,24,down,1.274261951,2016_Apr_22_1611
113,negative,shy,4,35,up,0.944322824,2016_Apr_22_1611
113,negative,rebellious,5,34,up,1.607922077,2016_Apr_22_1611
113,negative,timid,6,37,up,1.009698868,2016_Apr_22_1611
113,negative,insecure,7,30,up,0.925956011,2016_Apr_22_1611
113,negative,antisocial,8,20,down,1.308459997,2016_Apr_22_1611
113,negative,cynical,9,26,up,0.87625885,2016_Apr_22_1611
113,negative,moody,10,33,up,1.076782227,2016_Apr_22_1611
113,negative,authoritative,11,22,down,1.040477037,2016_Apr_22_1611
113,negative,withdrawn,12,38,up,2.191982985,2016_Apr_22_1611
113,negative,anxious,13,21,up,1.925076962,2016_Apr_22_1611
113,positive,enthusiastic,14,9,down,1.908004045,2016_Apr_22_1611
113,positive,brilliant,15,2,up,1.725242853,2016_Apr_22_1611
113,positive,daring,16,6,up,2.49296999,2016_Apr_22_1611
113,positive,enterprising,17,8,down,1.307580948,2016_Apr_22_1611
113,negative,worrying,18,39,up,1.025851011,2016_Apr_22_1611
113,positive,proud,19,15,down,1.526842117,2016_Apr_22_1611
113,positive,candid,20,3,up,2.758949041,2016_Apr_22_1611
113,negative,messy,21,32,up,0.793540955,2016_Apr_22_1611
113,positive,obedient,22,13,down,1.475735903,2016_Apr_22_1611
113,negative,hesitant,23,28,up,1.875518084,2016_Apr_22_1611
113,negative,emotional,24,27,up,0.908872128,2016_Apr_22_1611
113,positive,neat,25,12,down,2.294183016,2016_Apr_22_1611
113,positive,courageous,26,5,down,3.324723005,2016_Apr_22_1611
113,positive,decisive,27,7,down,2.22575593,2016_Apr_22_1611
113,positive,artistic,28,1,up,0.909005165,2016_Apr_22_1611
113,positive,adventurous,29,0,up,1.239299059,2016_Apr_22_1611
113,positive,frank,30,10,up,1.143620014,2016_Apr_22_1611
113,negative,lazy,31,31,up,1.875161886,2016_Apr_22_1611
113,positive,confident,32,4,down,1.175497055,2016_Apr_22_1611
113,positive,moralistic,33,11,down,1.574944019,2016_Apr_22_1611
113,positive,tidy,34,19,down,0.977844954,2016_Apr_22_1611
113,positive,tender,35,18,down,2.15903306,2016_Apr_22_1611
113,positive,outgoing,36,14,down,1.00928092,2016_Apr_22_1611
113,negative,stubborn,37,36,up,2.209189177,2016_Apr_22_1611
113,negative,critical,38,25,up,2.858997107,2016_Apr_22_1611
113,positive,quick,39,16,down,1.791184902,2016_Apr_22_1611
114,negative,indecisive,0,29,down,1.074942112,2016_Apr_22_1616
114,negative,hesitant,1,28,down,1.475723982,2016_Apr_22_1616
114,positive,candid,2,3,up,1.709749937,2016_Apr_22_1616
114,negative,shy,3,35,up,0.711097002,2016_Apr_22_1616
114,positive,proud,4,15,up,0.75970912,2016_Apr_22_1616
114,negative,insecure,5,30,up,0.842492819,2016_Apr_22_1616
114,negative,cynical,6,26,down,1.126155853,2016_Apr_22_1616
114,negative,clumsy,7,23,up,0.843305111,2016_Apr_22_1616
114,positive,tender,8,18,up,0.943173885,2016_Apr_22_1616
114,negative,anxious,9,21,up,0.709515095,2016_Apr_22_1616
114,positive,tidy,10,19,up,0.693204165,2016_Apr_22_1616
114,positive,moralistic,11,11,up,0.875330925,2016_Apr_22_1616
114,positive,brilliant,12,2,up,0.842196941,2016_Apr_22_1616
114,positive,decisive,13,7,up,0.775856972,2016_Apr_22_1616
114,positive,enthusiastic,14,9,up,0.690888882,2016_Apr_22_1616
114,negative,moody,15,33,up,0.826767921,2016_Apr_22_1616
114,positive,daring,16,6,up,0.925793171,2016_Apr_22_1616
114,positive,obedient,17,13,up,0.659188986,2016_Apr_22_1616
114,positive,sophisticated,18,17,up,0.85737896,2016_Apr_22_1616
114,positive,enterprising,19,8,up,0.990465164,2016_Apr_22_1616
114,positive,outgoing,20,14,down,0.942688942,2016_Apr_22_1616
114,negative,emotional,21,27,up,1.042083979,2016_Apr_22_1616
114,positive,frank,22,10,up,0.893162966,2016_Apr_22_1616
114,positive,adventurous,23,0,up,0.641368866,2016_Apr_22_1616
114,negative,antisocial,24,20,down,0.858525038,2016_Apr_22_1616
114,negative,authoritative,25,22,up,0.774078131,2016_Apr_22_1616
114,positive,confident,26,4,up,0.842067957,2016_Apr_22_1616
114,negative,lazy,27,31,down,0.975152016,2016_Apr_22_1616
114,negative,critical,28,25,up,0.758743048,2016_Apr_22_1616
114,positive,quick,29,16,up,0.807719946,2016_Apr_22_1616
114,negative,worrying,30,39,up,0.992638111,2016_Apr_22_1616
114,positive,neat,31,12,up,0.694237947,2016_Apr_22_1616
114,positive,courageous,32,5,up,0.691877127,2016_Apr_22_1616
114,negative,rebellious,33,34,down,1.057606936,2016_Apr_22_1616
114,negative,timid,34,37,down,1.143575192,2016_Apr_22_1616
114,negative,stubborn,35,36,up,0.725914955,2016_Apr_22_1616
114,negative,withdrawn,36,38,down,1.159373045,2016_Apr_22_1616
114,negative,conventional,37,24,down,0.891210079,2016_Apr_22_1616
114,positive,artistic,38,1,up,0.859149218,2016_Apr_22_1616
114,negative,messy,39,32,up,1.709666967,2016_Apr_22_1616
115,negative,messy,0,32,up,1.025933027,2016_Apr_24_1347
115,negative,emotional,1,27,down,1.175395012,2016_Apr_24_1347
115,positive,proud,2,15,up,0.793596029,2016_Apr_24_1347
115,positive,decisive,3,7,up,1.809165955,2016_Apr_24_1347
115,negative,lazy,4,31,down,1.108043194,2016_Apr_24_1347
115,positive,outgoing,5,14,up,0.775259018,2016_Apr_24_1347
115,positive,candid,6,3,up,0.759727001,2016_Apr_24_1347
115,negative,indecisive,7,29,down,0.708209038,2016_Apr_24_1347
115,positive,neat,8,12,up,0.711042881,2016_Apr_24_1347
115,positive,frank,9,10,up,1.610159874,2016_Apr_24_1347
115,negative,moody,10,33,down,0.893400908,2016_Apr_24_1347
115,negative,antisocial,11,20,down,0.974178076,2016_Apr_24_1347
115,positive,courageous,12,5,up,1.008440971,2016_Apr_24_1347
115,negative,stubborn,13,36,up,1.159170151,2016_Apr_24_1347
115,positive,enterprising,14,8,up,0.924407959,2016_Apr_24_1347
115,negative,hesitant,15,28,down,0.859190941,2016_Apr_24_1347
115,negative,anxious,16,21,down,0.875771046,2016_Apr_24_1347
115,negative,conventional,17,24,down,1.041164875,2016_Apr_24_1347
115,positive,brilliant,18,2,up,1.791209936,2016_Apr_24_1347
115,negative,shy,19,35,down,0.760915041,2016_Apr_24_1347
115,negative,clumsy,20,23,up,1.026490927,2016_Apr_24_1347
115,positive,tidy,21,19,up,0.944324017,2016_Apr_24_1347
115,negative,timid,22,37,down,0.909733057,2016_Apr_24_1347
115,negative,authoritative,23,22,down,1.107013941,2016_Apr_24_1347
115,positive,moralistic,24,11,down,1.22466588,2016_Apr_24_1347
115,positive,sophisticated,25,17,up,0.840626955,2016_Apr_24_1347
115,negative,rebellious,26,34,up,0.941770077,2016_Apr_24_1347
115,negative,withdrawn,27,38,down,0.958949089,2016_Apr_24_1347
115,positive,daring,28,6,up,0.942052126,2016_Apr_24_1347
115,positive,confident,29,4,up,0.808279991,2016_Apr_24_1347
115,negative,insecure,30,30,down,0.775823116,2016_Apr_24_1347
115,positive,enthusiastic,31,9,up,0.691059113,2016_Apr_24_1347
115,negative,worrying,32,39,down,0.709030151,2016_Apr_24_1347
115,negative,cynical,33,26,down,0.992654085,2016_Apr_24_1347
115,positive,tender,34,18,down,0.959465027,2016_Apr_24_1347
115,positive,obedient,35,13,down,0.925701141,2016_Apr_24_1347
115,positive,quick,36,16,up,0.891018152,2016_Apr_24_1347
115,positive,adventurous,37,0,up,0.658210993,2016_Apr_24_1347
115,negative,critical,38,25,up,1.175793171,2016_Apr_24_1347
115,positive,artistic,39,1,up,0.74187994,2016_Apr_24_1347
116,negative,authoritative,0,22,up,0.957095146,2016_Apr_24_1421
116,positive,proud,1,15,up,0.809860945,2016_Apr_24_1421
116,positive,quick,2,16,up,0.690896034,2016_Apr_24_1421
116,positive,enterprising,3,8,up,1.574207067,2016_Apr_24_1421
116,positive,frank,4,10,up,1.309481859,2016_Apr_24_1421
116,negative,anxious,5,21,up,0.892778873,2016_Apr_24_1421
116,negative,moody,6,33,up,3.059893847,2016_Apr_24_1421
116,positive,neat,7,12,up,2.743921041,2016_Apr_24_1421
116,positive,brilliant,8,2,up,2.908478022,2016_Apr_24_1421
116,negative,withdrawn,9,38,down,1.858698845,2016_Apr_24_1421
116,positive,outgoing,10,14,up,0.97529006,2016_Apr_24_1421
116,negative,antisocial,11,20,down,0.858132839,2016_Apr_24_1421
116,negative,stubborn,12,36,up,1.059098959,2016_Apr_24_1421
116,negative,lazy,13,31,up,1.308246136,2016_Apr_24_1421
116,positive,artistic,14,1,up,0.842321873,2016_Apr_24_1421
116,negative,indecisive,15,29,down,1.341033936,2016_Apr_24_1421
116,positive,moralistic,16,11,up,1.125128984,2016_Apr_24_1421
116,positive,courageous,17,5,up,2.591523886,2016_Apr_24_1421
116,negative,shy,18,35,down,0.777598143,2016_Apr_24_1421
116,negative,worrying,19,39,up,1.792281866,2016_Apr_24_1421
116,positive,obedient,20,13,down,1.525192022,2016_Apr_24_1421
116,positive,sophisticated,21,17,down,2.906804085,2016_Apr_24_1421
116,negative,cynical,22,26,up,2.792582989,2016_Apr_24_1421
116,negative,critical,23,25,up,0.959203005,2016_Apr_24_1421
116,positive,enthusiastic,24,9,up,0.874561071,2016_Apr_24_1421
116,negative,timid,25,37,down,0.826776981,2016_Apr_24_1421
116,positive,decisive,26,7,up,1.558958054,2016_Apr_24_1421
116,negative,hesitant,27,28,down,2.291808128,2016_Apr_24_1421
116,negative,insecure,28,30,up,1.525707006,2016_Apr_24_1421
116,negative,messy,29,32,down,1.060048819,2016_Apr_24_1421
116,negative,rebellious,30,34,up,1.241658926,2016_Apr_24_1421
116,positive,tender,31,18,down,1.059998035,2016_Apr_24_1421
116,positive,tidy,32,19,up,0.810817957,2016_Apr_24_1421
116,negative,clumsy,33,23,down,2.092715025,2016_Apr_24_1421
116,positive,candid,34,3,up,1.243066072,2016_Apr_24_1421
116,negative,conventional,35,24,down,1.774351835,2016_Apr_24_1421
116,positive,adventurous,36,0,up,1.041790009,2016_Apr_24_1421
116,positive,confident,37,4,up,0.958814859,2016_Apr_24_1421
116,negative,emotional,38,27,up,1.775243998,2016_Apr_24_1421
116,positive,daring,39,6,up,1.892132044,2016_Apr_24_1421
117,positive,enthusiastic,0,9,up,4.790318012,2016_Apr_24_1435
117,positive,quick,1,16,up,1.173994064,2016_Apr_24_1435
117,positive,daring,2,6,down,0.893215895,2016_Apr_24_1435
117,positive,neat,3,12,up,0.877465963,2016_Apr_24_1435
117,positive,outgoing,4,14,down,0.825254917,2016_Apr_24_1435
117,negative,timid,5,37,up,0.943391085,2016_Apr_24_1435
117,negative,clumsy,6,23,up,0.776548147,2016_Apr_24_1435
117,positive,tidy,7,19,up,1.927411079,2016_Apr_24_1435
117,positive,moralistic,8,11,up,0.774861097,2016_Apr_24_1435
117,negative,emotional,9,27,up,1.075465918,2016_Apr_24_1435
117,negative,authoritative,10,22,up,1.023471117,2016_Apr_24_1435
117,positive,adventurous,11,0,down,1.824467897,2016_Apr_24_1435
117,positive,frank,12,10,down,1.076715946,2016_Apr_24_1435
117,negative,conventional,13,24,up,0.991115093,2016_Apr_24_1435
117,negative,hesitant,14,28,up,1.259220123,2016_Apr_24_1435
117,positive,obedient,15,13,up,0.709120989,2016_Apr_24_1435
117,negative,shy,16,35,up,0.677292109,2016_Apr_24_1435
117,negative,critical,17,25,up,0.792621136,2016_Apr_24_1435
117,negative,indecisive,18,29,up,0.7751441,2016_Apr_24_1435
117,negative,insecure,19,30,up,0.809121847,2016_Apr_24_1435
117,negative,cynical,20,26,up,1.009521008,2016_Apr_24_1435
117,negative,antisocial,21,20,up,0.991786957,2016_Apr_24_1435
117,positive,decisive,22,7,down,0.975399017,2016_Apr_24_1435
117,negative,lazy,23,31,up,0.775203943,2016_Apr_24_1435
117,positive,sophisticated,24,17,up,0.657408953,2016_Apr_24_1435
117,negative,withdrawn,25,38,up,0.775488138,2016_Apr_24_1435
117,positive,artistic,26,1,down,0.77578187,2016_Apr_24_1435
117,positive,proud,27,15,up,0.843700886,2016_Apr_24_1435
117,positive,confident,28,4,down,2.707985878,2016_Apr_24_1435
117,negative,messy,29,32,up,0.726848125,2016_Apr_24_1435
117,positive,enterprising,30,8,down,1.524456978,2016_Apr_24_1435
117,negative,moody,31,33,up,0.876865864,2016_Apr_24_1435
117,positive,tender,32,18,up,1.426388979,2016_Apr_24_1435
117,positive,brilliant,33,2,up,0.958719015,2016_Apr_24_1435
117,negative,anxious,34,21,up,0.742455959,2016_Apr_24_1435
117,positive,candid,35,3,down,1.393096924,2016_Apr_24_1435
117,negative,worrying,36,39,up,0.742532969,2016_Apr_24_1435
117,negative,rebellious,37,34,down,1.025104046,2016_Apr_24_1435
117,positive,courageous,38,5,down,2.74140501,2016_Apr_24_1435
117,negative,stubborn,39,36,up,0.675795078,2016_Apr_24_1435
118,positive,tender,0,18,down,1.14309907,2016_Apr_24_1543
118,negative,anxious,1,21,up,1.209415913,2016_Apr_24_1543
118,negative,clumsy,2,23,up,1.576375008,2016_Apr_24_1543
118,positive,brilliant,3,2,up,0.992147207,2016_Apr_24_1543
118,negative,critical,4,25,up,0.792464018,2016_Apr_24_1543
118,positive,proud,5,15,up,0.826220989,2016_Apr_24_1543
118,negative,authoritative,6,22,down,1.057176113,2016_Apr_24_1543
118,negative,messy,7,32,down,0.826893091,2016_Apr_24_1543
118,negative,conventional,8,24,down,0.890838861,2016_Apr_24_1543
118,positive,confident,9,4,up,0.675451994,2016_Apr_24_1543
118,negative,stubborn,10,36,up,1.075314999,2016_Apr_24_1543
118,positive,adventurous,11,0,up,1.074798107,2016_Apr_24_1543
118,negative,withdrawn,12,38,down,1.025491953,2016_Apr_24_1543
118,positive,frank,13,10,up,1.210127115,2016_Apr_24_1543
118,positive,moralistic,14,11,up,1.22429204,2016_Apr_24_1543
118,positive,daring,15,6,down,1.176517963,2016_Apr_24_1543
118,positive,artistic,16,1,up,1.075321198,2016_Apr_24_1543
118,negative,lazy,17,31,up,0.925047874,2016_Apr_24_1543
118,negative,timid,18,37,down,0.910243988,2016_Apr_24_1543
118,positive,courageous,19,5,down,1.125115156,2016_Apr_24_1543
118,negative,cynical,20,26,up,1.059380054,2016_Apr_24_1543
118,negative,shy,21,35,down,0.69388485,2016_Apr_24_1543
118,positive,sophisticated,22,17,up,0.757479906,2016_Apr_24_1543
118,positive,quick,23,16,up,0.624386072,2016_Apr_24_1543
118,positive,outgoing,24,14,up,0.675859928,2016_Apr_24_1543
118,negative,insecure,25,30,up,1.075224876,2016_Apr_24_1543
118,negative,rebellious,26,34,down,1.57503891,2016_Apr_24_1543
118,positive,neat,27,12,up,0.727117062,2016_Apr_24_1543
118,positive,enthusiastic,28,9,up,0.607913017,2016_Apr_24_1543
118,positive,decisive,29,7,down,1.225325823,2016_Apr_24_1543
118,negative,worrying,30,39,up,1.00910306,2016_Apr_24_1543
118,negative,moody,31,33,up,0.910242081,2016_Apr_24_1543
118,positive,obedient,32,13,down,0.992542028,2016_Apr_24_1543
118,positive,tidy,33,19,up,0.843819141,2016_Apr_24_1543
118,negative,antisocial,34,20,down,0.875224829,2016_Apr_24_1543
118,positive,candid,35,3,up,0.709813118,2016_Apr_24_1543
118,negative,emotional,36,27,up,1.642362118,2016_Apr_24_1543
118,positive,enterprising,37,8,up,0.79105711,2016_Apr_24_1543
118,negative,hesitant,38,28,up,1.609041929,2016_Apr_24_1543
118,negative,indecisive,39,29,up,1.107989073,2016_Apr_24_1543
120,positive,courageous,0,5,up,2.624651194,2016_Apr_26_1516
120,positive,tidy,1,19,down,1.094457865,2016_Apr_26_1516
120,negative,lazy,2,31,down,4.791292906,2016_Apr_26_1516
120,negative,rebellious,3,34,down,1.691745043,2016_Apr_26_1516
120,negative,emotional,4,27,down,2.691966057,2016_Apr_26_1516
120,positive,tender,5,18,up,8.991849899,2016_Apr_26_1516
120,negative,hesitant,6,28,up,1.691895008,2016_Apr_26_1516
120,positive,adventurous,7,0,down,2.707849979,2016_Apr_26_1516
120,positive,brilliant,8,2,down,3.841763973,2016_Apr_26_1516
120,positive,daring,9,6,down,2.276237011,2016_Apr_26_1516
120,negative,cynical,10,26,up,1.126326084,2016_Apr_26_1516
120,positive,quick,11,16,up,1.973191977,2016_Apr_26_1516
120,negative,indecisive,12,29,up,1.041122913,2016_Apr_26_1516
120,negative,anxious,13,21,up,2.092561007,2016_Apr_26_1516
120,positive,decisive,14,7,down,1.442583084,2016_Apr_26_1516
120,negative,antisocial,15,20,down,1.608516932,2016_Apr_26_1516
120,positive,candid,16,3,up,2.359756947,2016_Apr_26_1516
120,negative,insecure,17,30,up,2.34196496,2016_Apr_26_1516
120,positive,outgoing,18,14,up,0.82575798,2016_Apr_26_1516
120,negative,timid,19,37,down,2.460039854,2016_Apr_26_1516
120,positive,obedient,20,13,up,1.142446041,2016_Apr_26_1516
120,negative,withdrawn,21,38,down,1.891921043,2016_Apr_26_1516
120,negative,messy,22,32,up,1.093454123,2016_Apr_26_1516
120,negative,conventional,23,24,down,3.640197039,2016_Apr_26_1516
120,positive,enthusiastic,24,9,up,1.257849932,2016_Apr_26_1516
120,positive,proud,25,15,down,3.409752131,2016_Apr_26_1516
120,positive,enterprising,26,8,down,2.040759087,2016_Apr_26_1516
120,negative,worrying,27,39,up,2.425487995,2016_Apr_26_1516
120,negative,critical,28,25,up,1.425930023,2016_Apr_26_1516
120,positive,confident,29,4,up,0.956533909,2016_Apr_26_1516
120,positive,artistic,30,1,down,0.992552996,2016_Apr_26_1516
120,positive,neat,31,12,down,1.444249868,2016_Apr_26_1516
120,negative,authoritative,32,22,down,1.723967075,2016_Apr_26_1516
120,negative,stubborn,33,36,down,1.992558002,2016_Apr_26_1516
120,negative,moody,34,33,up,2.260100126,2016_Apr_26_1516
120,positive,frank,35,10,down,2.326180935,2016_Apr_26_1516
120,positive,moralistic,36,11,up,1.558427095,2016_Apr_26_1516
120,negative,shy,37,35,down,3.127260923,2016_Apr_26_1516
120,positive,sophisticated,38,17,down,1.774191141,2016_Apr_26_1516
120,negative,clumsy,39,23,down,1.743017912,2016_Apr_26_1516
121,positive,moralistic,0,11,down,1.024955034,2016_Apr_26_1543
121,negative,conventional,1,24,down,1.274178982,2016_Apr_26_1543
121,positive,sophisticated,2,17,up,1.157138109,2016_Apr_26_1543
121,negative,lazy,3,31,up,0.724549055,2016_Apr_26_1543
121,positive,outgoing,4,14,up,0.775900126,2016_Apr_26_1543
121,positive,decisive,5,7,up,0.808863878,2016_Apr_26_1543
121,negative,hesitant,6,28,down,0.675843,2016_Apr_26_1543
121,negative,authoritative,7,22,up,1.173572063,2016_Apr_26_1543
121,positive,adventurous,8,0,up,0.708268881,2016_Apr_26_1543
121,negative,worrying,9,39,down,0.859125853,2016_Apr_26_1543
121,negative,timid,10,37,down,0.693212032,2016_Apr_26_1543
121,negative,critical,11,25,up,0.808783054,2016_Apr_26_1543
121,positive,enterprising,12,8,up,1.24100399,2016_Apr_26_1543
121,positive,enthusiastic,13,9,up,0.657633066,2016_Apr_26_1543
121,positive,quick,14,16,up,1.141043901,2016_Apr_26_1543
121,negative,emotional,15,27,up,0.842504978,2016_Apr_26_1543
121,negative,shy,16,35,down,1.127171993,2016_Apr_26_1543
121,negative,messy,17,32,up,0.743485928,2016_Apr_26_1543
121,negative,moody,18,33,up,0.676775932,2016_Apr_26_1543
121,negative,antisocial,19,20,down,0.774568081,2016_Apr_26_1543
121,positive,daring,20,6,up,2.126281977,2016_Apr_26_1543
121,positive,tender,21,18,down,1.343022823,2016_Apr_26_1543
121,negative,stubborn,22,36,up,1.008706808,2016_Apr_26_1543
121,positive,confident,23,4,up,0.77558589,2016_Apr_26_1543
121,negative,clumsy,24,23,up,1.676316023,2016_Apr_26_1543
121,negative,rebellious,25,34,down,2.674886942,2016_Apr_26_1543
121,negative,indecisive,26,29,down,0.925302982,2016_Apr_26_1543
121,positive,frank,27,10,up,0.876786947,2016_Apr_26_1543
121,negative,cynical,28,26,up,0.790599108,2016_Apr_26_1543
121,positive,brilliant,29,2,up,6.574623108,2016_Apr_26_1543
121,positive,candid,30,3,up,0.909960032,2016_Apr_26_1543
121,positive,obedient,31,13,down,1.959101915,2016_Apr_26_1543
121,positive,tidy,32,19,down,0.794490099,2016_Apr_26_1543
121,negative,insecure,33,30,down,0.925971031,2016_Apr_26_1543
121,positive,artistic,34,1,down,0.892574072,2016_Apr_26_1543
121,positive,proud,35,15,up,1.143096924,2016_Apr_26_1543
121,negative,withdrawn,36,38,down,0.77502203,2016_Apr_26_1543
121,positive,courageous,37,5,down,1.341845989,2016_Apr_26_1543
121,negative,anxious,38,21,down,0.742810965,2016_Apr_26_1543
121,positive,neat,39,12,down,0.82776618,2016_Apr_26_1543
122,positive,candid,0,3,up,2.259679079,2016_Apr_26_1604
122,positive,decisive,1,7,up,1.325721979,2016_Apr_26_1604
122,positive,moralistic,2,11,up,1.957966089,2016_Apr_26_1604
122,negative,worrying,3,39,down,1.859117031,2016_Apr_26_1604
122,negative,moody,4,33,down,2.442941904,2016_Apr_26_1604
122,positive,sophisticated,5,17,up,0.906864882,2016_Apr_26_1604
122,positive,outgoing,6,14,down,1.809135199,2016_Apr_26_1604
122,positive,enthusiastic,7,9,up,1.774030924,2016_Apr_26_1604
122,positive,artistic,8,1,down,1.009034872,2016_Apr_26_1604
122,positive,neat,9,12,down,1.144447088,2016_Apr_26_1604
122,negative,critical,10,25,up,0.808645964,2016_Apr_26_1604
122,positive,enterprising,11,8,down,1.290863991,2016_Apr_26_1604
122,positive,confident,12,4,up,0.792228937,2016_Apr_26_1604
122,negative,clumsy,13,23,down,1.492921829,2016_Apr_26_1604
122,negative,withdrawn,14,38,down,3.8585639,2016_Apr_26_1604
122,negative,stubborn,15,36,up,1.992290974,2016_Apr_26_1604
122,negative,indecisive,16,29,down,1.308370113,2016_Apr_26_1604
122,positive,proud,17,15,up,0.943198204,2016_Apr_26_1604
122,negative,hesitant,18,28,down,8.408087015,2016_Apr_26_1604
122,negative,cynical,19,26,down,2.142668009,2016_Apr_26_1604
122,negative,shy,20,35,down,0.977653027,2016_Apr_26_1604
122,negative,emotional,21,27,up,1.875206947,2016_Apr_26_1604
122,positive,obedient,22,13,down,1.175708056,2016_Apr_26_1604
122,negative,conventional,23,24,up,1.257408142,2016_Apr_26_1604
122,negative,messy,24,32,down,0.860311985,2016_Apr_26_1604
122,positive,daring,25,6,down,1.459681988,2016_Apr_26_1604
122,positive,courageous,26,5,down,1.025271893,2016_Apr_26_1604
122,positive,brilliant,27,2,down,0.992180109,2016_Apr_26_1604
122,negative,lazy,28,31,up,1.041934013,2016_Apr_26_1604
122,positive,quick,29,16,down,1.021791935,2016_Apr_26_1604
122,negative,rebellious,30,34,up,1.924993038,2016_Apr_26_1604
122,negative,anxious,31,21,up,1.042863846,2016_Apr_26_1604
122,negative,timid,32,37,down,1.542834997,2016_Apr_26_1604
122,negative,insecure,33,30,up,1.009160042,2016_Apr_26_1604
122,negative,authoritative,34,22,down,0.957446098,2016_Apr_26_1604
122,negative,antisocial,35,20,down,0.874744892,2016_Apr_26_1604
122,positive,frank,36,10,up,1.426800013,2016_Apr_26_1604
122,positive,tidy,37,19,down,1.560857058,2016_Apr_26_1604
122,positive,adventurous,38,0,down,1.774719,2016_Apr_26_1604
122,positive,tender,39,18,down,1.043288946,2016_Apr_26_1604
123,positive,tender,0,18,up,1.0763309,2016_Apr_26_1629
123,positive,sophisticated,1,17,up,1.223791122,2016_Apr_26_1629
123,negative,critical,2,25,up,0.709276915,2016_Apr_26_1629
