"ID","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","consent","subject","subj","Q1","rfq1","rfq2","rfq3","rfq4","rfq5","rfq6","rfq7","rfq8","rfq9","rfq10","rfq11","se1","se2","se3","se4","se5","se6","se7","se8","se9","se10","rmq1","rmq2","rmq3","rmq4","rmq5","rmq6","rmq7","rmq8","rmq9","rmq10","rmq11","rmq12","rmq13","rmq14","rmq15","rmq16","rmq17","rmq18","rmq19","rmq20","rmq21","rmq22","rmq23","rmq24","rmq25","rmq26","rmq27","rmq28","rmq29","rmq30","attchk","Q6","age","gender","gender_TEXT","hispanic","race","race_TEXT","relstat","relstat_TEXT","Q12","Q13","Q17","LocationLatitude","LocationLongitude","LocationAccuracy","rmq2r","rmq10r","rmq27r","rmq13r","rmq24r","loc.matrix.1","loc.matrix.2","loc.matrix.3","loc.matrix.4","loc.matrix.5","loc.matrix.6","loc.matrix.7","loc.matrix.8","loc.matrix.9","loc.matrix.10","loc.matrix.11","loc.matrix.12","loc.v","loc.c","ass.matrix.1","ass.matrix.2","ass.matrix.3","ass.matrix.4","ass.matrix.5","ass.matrix.6","ass.matrix.7","ass.matrix.8","ass.matrix.9","ass.matrix.10","ass.matrix.11","ass.matrix.12","ass.v","ass.c","rmpredom","rmpredomave","rmpredom.c","rmpredomave.c","rfq1r","rfq9r","rfq11r","rfq2r","rfq4r","rfq6r","rfq8r","prom.matrix.1","prom.matrix.2","prom.matrix.3","prom.matrix.4","prom.matrix.5","prom.v","prom.c","prev.matrix.1","prev.matrix.2","prev.matrix.3","prev.matrix.4","prev.matrix.5","prev.v","prev.c","rfpredom","rfpredomave","rfpredom.c","rfpredomave.c","se2r","se5r","se6r","se8r","se9r","se.all.1","se.all.2","se.all.3","se.all.4","se.all.5","se.all.6","se.all.7","se.all.8","se.all.9","se.all.10","se.v","se.c","pracword","valence","word","trials_2.thisRepN","trials_2.thisTrialN","trials_2.thisN","trials_2.thisIndex","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","key_resp_3.keys","key_resp_3.rt","key_resp_4.keys","key_resp_4.rt","response.keys","response.corr","response.rt","date","frameRate","expName","session","participant","trial40","trial40c","rt","logrt","id","valenceE","rtms","rt.z"
236,"R_2rURtkiNtj7NR3L","Default Response Set","Anonymous",NA,NA,"128.59.230.15",0,"10/5/16 17:02","10/5/16 17:13",1,1,236,   236,1,1,1,4,1,5,1,5,2,2,5,1,7,1,7,7,1,1,7,2,1,7,6,3,3,6,5,3,5,6,5,3,5,1,2,2,5,6,2,2,5,5,5,2,2,2,3,1,3,6,5,3,3,1,20,2,NA, 0, 6,"",1,"","Not really... somehow relating confidence and judgmental tendencies?","All straighforward", 1,40.8006,-73.9653,-1,4,4,4,5,5,6,3,6,5,6,5,6,5,5,3,6,5,5.083333, 0.46843434,4,3,5,5,4,5,5,5,5,2,4,3,4.166667,-0.21085859, 0.91666667,4.625000, 0.67929293, 0.128787879,5,4,5,5,5,5,4,5,4,4,5,5,4.6, 0.94848485,5,5,5,5,4,4.8, 1.06060606,-0.2,4.7,-0.11212121, 1.004545455,7,7,7,6,7,7,7,7,7,7,7,7,6,7,7,6.9, 1.77575758,NA,"positive","neat",NA,NA,NA,NA,0,37,37, 5,NA,NA,NA,NA,"up",0,1.4276879,"2016_Oct_05_1709",60.03518,"heterogeneity160929b",1,  236,38, 0.450,1.4276879,7.263812,236, 0.5,1427.6879, 1.215064888
236,"R_2rURtkiNtj7NR3L","Default Response Set","Anonymous",NA,NA,"128.59.230.15",0,"10/5/16 17:02","10/5/16 17:13",1,1,236,   236,1,1,1,4,1,5,1,5,2,2,5,1,7,1,7,7,1,1,7,2,1,7,6,3,3,6,5,3,5,6,5,3,5,1,2,2,5,6,2,2,5,5,5,2,2,2,3,1,3,6,5,3,3,1,20,2,NA, 0, 6,"",1,"","Not really... somehow relating confidence and judgmental tendencies?","All straighforward", 1,40.8006,-73.9653,-1,4,4,4,5,5,6,3,6,5,6,5,6,5,5,3,6,5,5.083333, 0.46843434,4,3,5,5,4,5,5,5,5,2,4,3,4.166667,-0.21085859, 0.91666667,4.625000, 0.67929293, 0.128787879,5,4,5,5,5,5,4,5,4,4,5,5,4.6, 0.94848485,5,5,5,5,4,4.8, 1.06060606,-0.2,4.7,-0.11212121, 1.004545455,7,7,7,6,7,7,7,7,7,7,7,7,6,7,7,6.9, 1.77575758,NA,"positive","wise",NA,NA,NA,NA,0,39,39,19,NA,NA,NA,NA,"up",0,0.6276550,"2016_Oct_05_1709",60.03518,"heterogeneity160929b",1,  236,40, 0.500,0.6276550,6.441991,236, 0.5, 627.6550,-1.031842787
237,"R_3UvL6ipS1BoWWBz","Default Response Set","Anonymous",NA,NA,"128.59.230.15",0,"10/5/16 17:13","10/5/16 17:22",1,1,237,   237,1,2,1,3,3,5,3,3,3,3,4,3,6,3,6,3,3,6,5,5,3,5,5,1,6,6,5,5,6,6,6,1,6,3,1,2,6,6,2,1,6,6,6,6,1,3,6,2,1,5,5,5,1,1,27,2,NA, 0, 6,"",3,"","Something about self-perception and maybe something about willingness to follow instructions.","I am not sure I would usually defy instructions such as ""check somewhat disagree."" I actually checked it and then changed it, thinking to myself ""Ah-ha! Liberation!"" ", 1,40.8006,-73.9653,-1,6,6,6,6,4,5,6,6,5,6,6,6,6,4,6,5,5,5.500000, 0.88510101,6,5,6,6,6,6,6,6,6,6,6,5,5.833333, 1.45580808,-0.33333333,5.666667,-0.57070707, 1.170454545,4,3,3,5,3,3,3,4,3,3,4,3,3.4,-0.25151515,5,3,5,3,3,3.8, 0.06060606,-0.4,3.6,-0.31212121,-0.095454545,5,5,2,3,5,6,5,6,3,5,2,5,3,5,5,4.5,-0.62424242,NA,"positive","courageous",NA,NA,NA,NA,0,24,24,15,NA,NA,NA,NA,"up",0,1.2584879,"2016_Oct_05_1722",60.00383,"heterogeneity160929b",1,  237,25, 0.125,1.2584879,7.137666,237, 0.5,1258.4879, 0.739863590
237,"R_3UvL6ipS1BoWWBz","Default Response Set","Anonymous",NA,NA,"128.59.230.15",0,"10/5/16 17:13","10/5/16 17:22",1,1,237,   237,1,2,1,3,3,5,3,3,3,3,4,3,6,3,6,3,3,6,5,5,3,5,5,1,6,6,5,5,6,6,6,1,6,3,1,2,6,6,2,1,6,6,6,6,1,3,6,2,1,5,5,5,1,1,27,2,NA, 0, 6,"",3,"","Something about self-perception and maybe something about willingness to follow instructions.","I am not sure I would usually defy instructions such as ""check somewhat disagree."" I actually checked it and then changed it, thinking to myself ""Ah-ha! Liberation!"" ", 1,40.8006,-73.9653,-1,6,6,6,6,4,5,6,6,5,6,6,6,6,4,6,5,5,5.500000, 0.88510101,6,5,6,6,6,6,6,6,6,6,6,5,5.833333, 1.45580808,-0.33333333,5.666667,-0.57070707, 1.170454545,4,3,3,5,3,3,3,4,3,3,4,3,3.4,-0.25151515,5,3,5,3,3,3.8, 0.06060606,-0.4,3.6,-0.31212121,-0.095454545,5,5,2,3,5,6,5,6,3,5,2,5,3,5,5,4.5,-0.62424242,NA,"negative","childish",NA,NA,NA,NA,0,26,26,29,NA,NA,NA,NA,"up",0,1.7923908,"2016_Oct_05_1722",60.00383,"heterogeneity160929b",1,  237,27, 0.175,1.7923908,7.491306,237,-0.5,1792.3908, 2.239340117
237,"R_3UvL6ipS1BoWWBz","Default Response Set","Anonymous",NA,NA,"128.59.230.15",0,"10/5/16 17:13","10/5/16 17:22",1,1,237,   237,1,2,1,3,3,5,3,3,3,3,4,3,6,3,6,3,3,6,5,5,3,5,5,1,6,6,5,5,6,6,6,1,6,3,1,2,6,6,2,1,6,6,6,6,1,3,6,2,1,5,5,5,1,1,27,2,NA, 0, 6,"",3,"","Something about self-perception and maybe something about willingness to follow instructions.","I am not sure I would usually defy instructions such as ""check somewhat disagree."" I actually checked it and then changed it, thinking to myself ""Ah-ha! Liberation!"" ", 1,40.8006,-73.9653,-1,6,6,6,6,4,5,6,6,5,6,6,6,6,4,6,5,5,5.500000, 0.88510101,6,5,6,6,6,6,6,6,6,6,6,5,5.833333, 1.45580808,-0.33333333,5.666667,-0.57070707, 1.170454545,4,3,3,5,3,3,3,4,3,3,4,3,3.4,-0.25151515,5,3,5,3,3,3.8, 0.06060606,-0.4,3.6,-0.31212121,-0.095454545,5,5,2,3,5,6,5,6,3,5,2,5,3,5,5,4.5,-0.62424242,NA,"positive","idealistic",NA,NA,NA,NA,0,27,27, 3,NA,NA,NA,NA,"up",0,0.9586709,"2016_Oct_05_1722",60.00383,"heterogeneity160929b",1,  237,28, 0.200,0.9586709,6.865548,237, 0.5, 958.6709,-0.102178466
237,"R_3UvL6ipS1BoWWBz","Default Response Set","Anonymous",NA,NA,"128.59.230.15",0,"10/5/16 17:13","10/5/16 17:22",1,1,237,   237,1,2,1,3,3,5,3,3,3,3,4,3,6,3,6,3,3,6,5,5,3,5,5,1,6,6,5,5,6,6,6,1,6,3,1,2,6,6,2,1,6,6,6,6,1,3,6,2,1,5,5,5,1,1,27,2,NA, 0, 6,"",3,"","Something about self-perception and maybe something about willingness to follow instructions.","I am not sure I would usually defy instructions such as ""check somewhat disagree."" I actually checked it and then changed it, thinking to myself ""Ah-ha! Liberation!"" ", 1,40.8006,-73.9653,-1,6,6,6,6,4,5,6,6,5,6,6,6,6,4,6,5,5,5.500000, 0.88510101,6,5,6,6,6,6,6,6,6,6,6,5,5.833333, 1.45580808,-0.33333333,5.666667,-0.57070707, 1.170454545,4,3,3,5,3,3,3,4,3,3,4,3,3.4,-0.25151515,5,3,5,3,3,3.8, 0.06060606,-0.4,3.6,-0.31212121,-0.095454545,5,5,2,3,5,6,5,6,3,5,2,5,3,5,5,4.5,-0.62424242,NA,"negative","worrying",NA,NA,NA,NA,0, 9, 9,32,NA,NA,NA,NA,"up",0,0.7593219,"2016_Oct_05_1722",60.00383,"heterogeneity160929b",1,  237,10,-0.250,0.7593219,6.632426,237,-0.5, 759.3219,-0.662053766
237,"R_3UvL6ipS1BoWWBz","Default Response Set","Anonymous",NA,NA,"128.59.230.15",0,"10/5/16 17:13","10/5/16 17:22",1,1,237,   237,1,2,1,3,3,5,3,3,3,3,4,3,6,3,6,3,3,6,5,5,3,5,5,1,6,6,5,5,6,6,6,1,6,3,1,2,6,6,2,1,6,6,6,6,1,3,6,2,1,5,5,5,1,1,27,2,NA, 0, 6,"",3,"","Something about self-perception and maybe something about willingness to follow instructions.","I am not sure I would usually defy instructions such as ""check somewhat disagree."" I actually checked it and then changed it, thinking to myself ""Ah-ha! Liberation!"" ", 1,40.8006,-73.9653,-1,6,6,6,6,4,5,6,6,5,6,6,6,6,4,6,5,5,5.500000, 0.88510101,6,5,6,6,6,6,6,6,6,6,6,5,5.833333, 1.45580808,-0.33333333,5.666667,-0.57070707, 1.170454545,4,3,3,5,3,3,3,4,3,3,4,3,3.4,-0.25151515,5,3,5,3,3,3.8, 0.06060606,-0.4,3.6,-0.31212121,-0.095454545,5,5,2,3,5,6,5,6,3,5,2,5,3,5,5,4.5,-0.62424242,NA,"negative","clumsy",NA,NA,NA,NA,0,10,10,23,NA,NA,NA,NA,"up",0,1.1599610,"2016_Oct_05_1722",60.00383,"heterogeneity160929b",1,  237,11,-0.225,1.1599610,7.056142,237,-0.5,1159.9610, 0.463148740
237,"R_3UvL6ipS1BoWWBz","Default Response Set","Anonymous",NA,NA,"128.59.230.15",0,"10/5/16 17:13","10/5/16 17:22",1,1,237,   237,1,2,1,3,3,5,3,3,3,3,4,3,6,3,6,3,3,6,5,5,3,5,5,1,6,6,5,5,6,6,6,1,6,3,1,2,6,6,2,1,6,6,6,6,1,3,6,2,1,5,5,5,1,1,27,2,NA, 0, 6,"",3,"","Something about self-perception and maybe something about willingness to follow instructions.","I am not sure I would usually defy instructions such as ""check somewhat disagree."" I actually checked it and then changed it, thinking to myself ""Ah-ha! Liberation!"" ", 1,40.8006,-73.9653,-1,6,6,6,6,4,5,6,6,5,6,6,6,6,4,6,5,5,5.500000, 0.88510101,6,5,6,6,6,6,6,6,6,6,6,5,5.833333, 1.45580808,-0.33333333,5.666667,-0.57070707, 1.170454545,4,3,3,5,3,3,3,4,3,3,4,3,3.4,-0.25151515,5,3,5,3,3,3.8, 0.06060606,-0.4,3.6,-0.31212121,-0.095454545,5,5,2,3,5,6,5,6,3,5,2,5,3,5,5,4.5,-0.62424242,NA,"negative","inhibited",NA,NA,NA,NA,0,11,11,25,NA,NA,NA,NA,"up",0,1.6255500,"2016_Oct_05_1722",60.00383,"heterogeneity160929b",1,  237,12,-0.200,1.6255500,7.393602,237,-0.5,1625.5500, 1.770764543
237,"R_3UvL6ipS1BoWWBz","Default Response Set","Anonymous",NA,NA,"128.59.230.15",0,"10/5/16 17:13","10/5/16 17:22",1,1,237,   237,1,2,1,3,3,5,3,3,3,3,4,3,6,3,6,3,3,6,5,5,3,5,5,1,6,6,5,5,6,6,6,1,6,3,1,2,6,6,2,1,6,6,6,6,1,3,6,2,1,5,5,5,1,1,27,2,NA, 0, 6,"",3,"","Something about self-perception and maybe something about willingness to follow instructions.","I am not sure I would usually defy instructions such as ""check somewhat disagree."" I actually checked it and then changed it, thinking to myself ""Ah-ha! Liberation!"" ", 1,40.8006,-73.9653,-1,6,6,6,6,4,5,6,6,5,6,6,6,6,4,6,5,5,5.500000, 0.88510101,6,5,6,6,6,6,6,6,6,6,6,5,5.833333, 1.45580808,-0.33333333,5.666667,-0.57070707, 1.170454545,4,3,3,5,3,3,3,4,3,3,4,3,3.4,-0.25151515,5,3,5,3,3,3.8, 0.06060606,-0.4,3.6,-0.31212121,-0.095454545,5,5,2,3,5,6,5,6,3,5,2,5,3,5,5,4.5,-0.62424242,NA,"negative","timid",NA,NA,NA,NA,0,14,14,28,NA,NA,NA,NA,"up",0,1.1602449,"2016_Oct_05_1722",60.00383,"heterogeneity160929b",1,  237,15,-0.125,1.1602449,7.056386,237,-0.5,1160.2449, 0.463946238
237,"R_3UvL6ipS1BoWWBz","Default Response Set","Anonymous",NA,NA,"128.59.230.15",0,"10/5/16 17:13","10/5/16 17:22",1,1,237,   237,1,2,1,3,3,5,3,3,3,3,4,3,6,3,6,3,3,6,5,5,3,5,5,1,6,6,5,5,6,6,6,1,6,3,1,2,6,6,2,1,6,6,6,6,1,3,6,2,1,5,5,5,1,1,27,2,NA, 0, 6,"",3,"","Something about self-perception and maybe something about willingness to follow instructions.","I am not sure I would usually defy instructions such as ""check somewhat disagree."" I actually checked it and then changed it, thinking to myself ""Ah-ha! Liberation!"" ", 1,40.8006,-73.9653,-1,6,6,6,6,4,5,6,6,5,6,6,6,6,4,6,5,5,5.500000, 0.88510101,6,5,6,6,6,6,6,6,6,6,6,5,5.833333, 1.45580808,-0.33333333,5.666667,-0.57070707, 1.170454545,4,3,3,5,3,3,3,4,3,3,4,3,3.4,-0.25151515,5,3,5,3,3,3.8, 0.06060606,-0.4,3.6,-0.31212121,-0.095454545,5,5,2,3,5,6,5,6,3,5,2,5,3,5,5,4.5,-0.62424242,NA,"positive","tidy",NA,NA,NA,NA,0,15,15, 4,NA,NA,NA,NA,"up",0,1.0273991,"2016_Oct_05_1722",60.00383,"heterogeneity160929b",1,  237,16,-0.100,1.0273991,6.934786,237, 0.5,1027.3991, 0.090846030
237,"R_3UvL6ipS1BoWWBz","Default Response Set","Anonymous",NA,NA,"128.59.230.15",0,"10/5/16 17:13","10/5/16 17:22",1,1,237,   237,1,2,1,3,3,5,3,3,3,3,4,3,6,3,6,3,3,6,5,5,3,5,5,1,6,6,5,5,6,6,6,1,6,3,1,2,6,6,2,1,6,6,6,6,1,3,6,2,1,5,5,5,1,1,27,2,NA, 0, 6,"",3,"","Something about self-perception and maybe something about willingness to follow instructions.","I am not sure I would usually defy instructions such as ""check somewhat disagree."" I actually checked it and then changed it, thinking to myself ""Ah-ha! Liberation!"" ", 1,40.8006,-73.9653,-1,6,6,6,6,4,5,6,6,5,6,6,6,6,4,6,5,5,5.500000, 0.88510101,6,5,6,6,6,6,6,6,6,6,6,5,5.833333, 1.45580808,-0.33333333,5.666667,-0.57070707, 1.170454545,4,3,3,5,3,3,3,4,3,3,4,3,3.4,-0.25151515,5,3,5,3,3,3.8, 0.06060606,-0.4,3.6,-0.31212121,-0.095454545,5,5,2,3,5,6,5,6,3,5,2,5,3,5,5,4.5,-0.62424242,NA,"negative","impulsive",NA,NA,NA,NA,0,19,19,21,NA,NA,NA,NA,"up",0,0.7586379,"2016_Oct_05_1722",60.00383,"heterogeneity160929b",1,  237,20, 0.000,0.7586379,6.631525,237,-0.5, 758.6379,-0.663974857
237,"R_3UvL6ipS1BoWWBz","Default Response Set","Anonymous",NA,NA,"128.59.230.15",0,"10/5/16 17:13","10/5/16 17:22",1,1,237,   237,1,2,1,3,3,5,3,3,3,3,4,3,6,3,6,3,3,6,5,5,3,5,5,1,6,6,5,5,6,6,6,1,6,3,1,2,6,6,2,1,6,6,6,6,1,3,6,2,1,5,5,5,1,1,27,2,NA, 0, 6,"",3,"","Something about self-perception and maybe something about willingness to follow instructions.","I am not sure I would usually defy instructions such as ""check somewhat disagree."" I actually checked it and then changed it, thinking to myself ""Ah-ha! Liberation!"" ", 1,40.8006,-73.9653,-1,6,6,6,6,4,5,6,6,5,6,6,6,6,4,6,5,5,5.500000, 0.88510101,6,5,6,6,6,6,6,6,6,6,6,5,5.833333, 1.45580808,-0.33333333,5.666667,-0.57070707, 1.170454545,4,3,3,5,3,3,3,4,3,3,4,3,3.4,-0.25151515,5,3,5,3,3,3.8, 0.06060606,-0.4,3.6,-0.31212121,-0.095454545,5,5,2,3,5,6,5,6,3,5,2,5,3,5,5,4.5,-0.62424242,NA,"positive","thrifty",NA,NA,NA,NA,0,20,20, 2,NA,NA,NA,NA,"up",0,0.9929039,"2016_Oct_05_1722",60.00383,"heterogeneity160929b",1,  237,21, 0.025,0.9929039,6.900634,237, 0.5, 992.9039,-0.006034165
237,"R_3UvL6ipS1BoWWBz","Default Response Set","Anonymous",NA,NA,"128.59.230.15",0,"10/5/16 17:13","10/5/16 17:22",1,1,237,   237,1,2,1,3,3,5,3,3,3,3,4,3,6,3,6,3,3,6,5,5,3,5,5,1,6,6,5,5,6,6,6,1,6,3,1,2,6,6,2,1,6,6,6,6,1,3,6,2,1,5,5,5,1,1,27,2,NA, 0, 6,"",3,"","Something about self-perception and maybe something about willingness to follow instructions.","I am not sure I would usually defy instructions such as ""check somewhat disagree."" I actually checked it and then changed it, thinking to myself ""Ah-ha! Liberation!"" ", 1,40.8006,-73.9653,-1,6,6,6,6,4,5,6,6,5,6,6,6,6,4,6,5,5,5.500000, 0.88510101,6,5,6,6,6,6,6,6,6,6,6,5,5.833333, 1.45580808,-0.33333333,5.666667,-0.57070707, 1.170454545,4,3,3,5,3,3,3,4,3,3,4,3,3.4,-0.25151515,5,3,5,3,3,3.8, 0.06060606,-0.4,3.6,-0.31212121,-0.095454545,5,5,2,3,5,6,5,6,3,5,2,5,3,5,5,4.5,-0.62424242,NA,"positive","ambitious",NA,NA,NA,NA,0,21,21,10,NA,NA,NA,NA,"up",0,0.7087040,"2016_Oct_05_1722",60.00383,"heterogeneity160929b",1,  237,22, 0.050,0.7087040,6.563438,237, 0.5, 708.7040,-0.804215205
237,"R_3UvL6ipS1BoWWBz","Default Response Set","Anonymous",NA,NA,"128.59.230.15",0,"10/5/16 17:13","10/5/16 17:22",1,1,237,   237,1,2,1,3,3,5,3,3,3,3,4,3,6,3,6,3,3,6,5,5,3,5,5,1,6,6,5,5,6,6,6,1,6,3,1,2,6,6,2,1,6,6,6,6,1,3,6,2,1,5,5,5,1,1,27,2,NA, 0, 6,"",3,"","Something about self-perception and maybe something about willingness to follow instructions.","I am not sure I would usually defy instructions such as ""check somewhat disagree."" I actually checked it and then changed it, thinking to myself ""Ah-ha! Liberation!"" ", 1,40.8006,-73.9653,-1,6,6,6,6,4,5,6,6,5,6,6,6,6,4,6,5,5,5.500000, 0.88510101,6,5,6,6,6,6,6,6,6,6,6,5,5.833333, 1.45580808,-0.33333333,5.666667,-0.57070707, 1.170454545,4,3,3,5,3,3,3,4,3,3,4,3,3.4,-0.25151515,5,3,5,3,3,3.8, 0.06060606,-0.4,3.6,-0.31212121,-0.095454545,5,5,2,3,5,6,5,6,3,5,2,5,3,5,5,4.5,-0.62424242,NA,"negative","moody",NA,NA,NA,NA,0,22,22,30,NA,NA,NA,NA,"up",0,0.8096480,"2016_Oct_05_1722",60.00383,"heterogeneity160929b",1,  237,23, 0.075,0.8096480,6.696600,237,-0.5, 809.6480,-0.520711920
237,"R_3UvL6ipS1BoWWBz","Default Response Set","Anonymous",NA,NA,"128.59.230.15",0,"10/5/16 17:13","10/5/16 17:22",1,1,237,   237,1,2,1,3,3,5,3,3,3,3,4,3,6,3,6,3,3,6,5,5,3,5,5,1,6,6,5,5,6,6,6,1,6,3,1,2,6,6,2,1,6,6,6,6,1,3,6,2,1,5,5,5,1,1,27,2,NA, 0, 6,"",3,"","Something about self-perception and maybe something about willingness to follow instructions.","I am not sure I would usually defy instructions such as ""check somewhat disagree."" I actually checked it and then changed it, thinking to myself ""Ah-ha! Liberation!"" ", 1,40.8006,-73.9653,-1,6,6,6,6,4,5,6,6,5,6,6,6,6,4,6,5,5,5.500000, 0.88510101,6,5,6,6,6,6,6,6,6,6,6,5,5.833333, 1.45580808,-0.33333333,5.666667,-0.57070707, 1.170454545,4,3,3,5,3,3,3,4,3,3,4,3,3.4,-0.25151515,5,3,5,3,3,3.8, 0.06060606,-0.4,3.6,-0.31212121,-0.095454545,5,5,2,3,5,6,5,6,3,5,2,5,3,5,5,4.5,-0.62424242,NA,"negative","irritable",NA,NA,NA,NA,0,23,23,27,NA,NA,NA,NA,"up",0,1.0086572,"2016_Oct_05_1722",60.00383,"heterogeneity160929b",1,  237,24, 0.100,1.0086572,6.916375,237,-0.5,1008.6572, 0.038209194
237,"R_3UvL6ipS1BoWWBz","Default Response Set","Anonymous",NA,NA,"128.59.230.15",0,"10/5/16 17:13","10/5/16 17:22",1,1,237,   237,1,2,1,3,3,5,3,3,3,3,4,3,6,3,6,3,3,6,5,5,3,5,5,1,6,6,5,5,6,6,6,1,6,3,1,2,6,6,2,1,6,6,6,6,1,3,6,2,1,5,5,5,1,1,27,2,NA, 0, 6,"",3,"","Something about self-perception and maybe something about willingness to follow instructions.","I am not sure I would usually defy instructions such as ""check somewhat disagree."" I actually checked it and then changed it, thinking to myself ""Ah-ha! Liberation!"" ", 1,40.8006,-73.9653,-1,6,6,6,6,4,5,6,6,5,6,6,6,6,4,6,5,5,5.500000, 0.88510101,6,5,6,6,6,6,6,6,6,6,6,5,5.833333, 1.45580808,-0.33333333,5.666667,-0.57070707, 1.170454545,4,3,3,5,3,3,3,4,3,3,4,3,3.4,-0.25151515,5,3,5,3,3,3.8, 0.06060606,-0.4,3.6,-0.31212121,-0.095454545,5,5,2,3,5,6,5,6,3,5,2,5,3,5,5,4.5,-0.62424242,NA,"positive","artistic",NA,NA,NA,NA,0, 1, 1, 9,NA,NA,NA,NA,"up",0,0.8919818,"2016_Oct_05_1722",60.00383,"heterogeneity160929b",1,  237, 2,-0.450,0.8919818,6.793446,237, 0.5, 891.9818,-0.289475849
237,"R_3UvL6ipS1BoWWBz","Default Response Set","Anonymous",NA,NA,"128.59.230.15",0,"10/5/16 17:13","10/5/16 17:22",1,1,237,   237,1,2,1,3,3,5,3,3,3,3,4,3,6,3,6,3,3,6,5,5,3,5,5,1,6,6,5,5,6,6,6,1,6,3,1,2,6,6,2,1,6,6,6,6,1,3,6,2,1,5,5,5,1,1,27,2,NA, 0, 6,"",3,"","Something about self-perception and maybe something about willingness to follow instructions.","I am not sure I would usually defy instructions such as ""check somewhat disagree."" I actually checked it and then changed it, thinking to myself ""Ah-ha! Liberation!"" ", 1,40.8006,-73.9653,-1,6,6,6,6,4,5,6,6,5,6,6,6,6,4,6,5,5,5.500000, 0.88510101,6,5,6,6,6,6,6,6,6,6,6,5,5.833333, 1.45580808,-0.33333333,5.666667,-0.57070707, 1.170454545,4,3,3,5,3,3,3,4,3,3,4,3,3.4,-0.25151515,5,3,5,3,3,3.8, 0.06060606,-0.4,3.6,-0.31212121,-0.095454545,5,5,2,3,5,6,5,6,3,5,2,5,3,5,5,4.5,-0.62424242,NA,"positive","orderly",NA,NA,NA,NA,0, 4, 4,14,NA,NA,NA,NA,"up",0,0.8430471,"2016_Oct_05_1722",60.00383,"heterogeneity160929b",1,  237, 5,-0.375,0.8430471,6.737023,237, 0.5, 843.0471,-0.426909890
237,"R_3UvL6ipS1BoWWBz","Default Response Set","Anonymous",NA,NA,"128.59.230.15",0,"10/5/16 17:13","10/5/16 17:22",1,1,237,   237,1,2,1,3,3,5,3,3,3,3,4,3,6,3,6,3,3,6,5,5,3,5,5,1,6,6,5,5,6,6,6,1,6,3,1,2,6,6,2,1,6,6,6,6,1,3,6,2,1,5,5,5,1,1,27,2,NA, 0, 6,"",3,"","Something about self-perception and maybe something about willingness to follow instructions.","I am not sure I would usually defy instructions such as ""check somewhat disagree."" I actually checked it and then changed it, thinking to myself ""Ah-ha! Liberation!"" ", 1,40.8006,-73.9653,-1,6,6,6,6,4,5,6,6,5,6,6,6,6,4,6,5,5,5.500000, 0.88510101,6,5,6,6,6,6,6,6,6,6,6,5,5.833333, 1.45580808,-0.33333333,5.666667,-0.57070707, 1.170454545,4,3,3,5,3,3,3,4,3,3,4,3,3.4,-0.25151515,5,3,5,3,3,3.8, 0.06060606,-0.4,3.6,-0.31212121,-0.095454545,5,5,2,3,5,6,5,6,3,5,2,5,3,5,5,4.5,-0.62424242,NA,"negative","stubborn",NA,NA,NA,NA,0, 5, 5,39,NA,NA,NA,NA,"up",0,0.8594332,"2016_Oct_05_1722",60.00383,"heterogeneity160929b",1,  237, 6,-0.350,0.8594332,6.756273,237,-0.5, 859.4332,-0.380889404
237,"R_3UvL6ipS1BoWWBz","Default Response Set","Anonymous",NA,NA,"128.59.230.15",0,"10/5/16 17:13","10/5/16 17:22",1,1,237,   237,1,2,1,3,3,5,3,3,3,3,4,3,6,3,6,3,3,6,5,5,3,5,5,1,6,6,5,5,6,6,6,1,6,3,1,2,6,6,2,1,6,6,6,6,1,3,6,2,1,5,5,5,1,1,27,2,NA, 0, 6,"",3,"","Something about self-perception and maybe something about willingness to follow instructions.","I am not sure I would usually defy instructions such as ""check somewhat disagree."" I actually checked it and then changed it, thinking to myself ""Ah-ha! Liberation!"" ", 1,40.8006,-73.9653,-1,6,6,6,6,4,5,6,6,5,6,6,6,6,4,6,5,5,5.500000, 0.88510101,6,5,6,6,6,6,6,6,6,6,6,5,5.833333, 1.45580808,-0.33333333,5.666667,-0.57070707, 1.170454545,4,3,3,5,3,3,3,4,3,3,4,3,3.4,-0.25151515,5,3,5,3,3,3.8, 0.06060606,-0.4,3.6,-0.31212121,-0.095454545,5,5,2,3,5,6,5,6,3,5,2,5,3,5,5,4.5,-0.62424242,NA,"negative","withdrawn",NA,NA,NA,NA,0,30,30,38,NA,NA,NA,NA,"up",0,1.9420500,"2016_Oct_05_1722",60.00383,"heterogeneity160929b",1,  237,31, 0.275,1.9420500,7.571499,237,-0.5,1942.0500, 2.659660741
